PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
0.21097140826695748,-2.296297719437505,-1.9468183210446333,-2.033564797276124,-0.15782208495378822,-0.028324044279719216,1.0034653902623907,0.11739728409280939,-1.4282264352163354,-0.7820110652760701,0.29110679317800336,0.657219723419958,-0.05918851795004603,0.3533101323833768,0.10138918212377247,-0.23789890175699274,-0.3418664535424428,-0.9760410125811299,-0.26177068675131077
2.5012810973702706,0.2752013727957251,-0.45425035916053036,0.17047024597929064,0.8397072221121774,2.7024976068969533,-0.8787255918472427,-0.1237232401747849,0.46353223173864844,-1.0837365763613778,-0.3839373233024746,0.300635887817559,0.1031758999333917,-0.6223202144436365,-0.4796053253411917,-0.7018145659615004,-0.4458130271412091,0.02639675523145673,0.21172154746351785
-1.0469365321667194,-0.6957755081178925,0.22165258807671923,-0.8323518543204571,-0.4021928750792331,0.14271379976930618,-0.21117855008444025,-0.5953425353307338,-0.5038751963138879,0.056705213310562406,-0.26750035392968075,0.03231588387718161,0.17108056768703997,-0.2852524945385904,-0.008162728035052127,0.18962706881895314,0.03886403037442745,0.08397285018759189,-0.17781810149955735
-1.4044292008353785,-0.6369557001470778,-0.14681541706573847,0.026106931199906133,0.4084987492521557,0.1216313040961484,0.5430548315297582,-0.5516997559496498,-0.6400812070691019,0.15513287710694504,-0.38414735237046943,-0.05767447716879736,0.003015341956294193,-0.14537438992736423,0.16979661961686401,0.15924316968886293,-0.09687561744076996,0.756838422983512,-0.23214382265992045
0.8424143362189611,2.590554373662893,-0.14428190567443183,0.19306628109343102,0.5602149452312033,0.13534343264912846,0.0054766118037291615,-0.2171771859105622,1.6294743120121973,-0.8592285351280134,-1.5653765116902467,0.294517047412991,0.1558958103939253,-0.9717834224242176,-0.18404172997405369,-0.5323030527756739,0.745284088498114,1.1094542309775937,0.105992157482733
0.4530214695102054,4.098327996983024,-0.6838962661338376,1.4602889101264123,1.4772175294955217,0.49068595990493563,1.1312910256941322,0.7962892100811452,-0.112701402939221,-0.8590492271456983,-0.03028383507044229,-0.07990180795245644,0.06396404019054304,-0.37964329861898655,-0.7607942358365422,-0.04711692617497358,-0.4731205125866924,-0.3177792387301696,-0.8758659322520497
-0.8979268625321092,-0.1729372529592661,0.12231930802739098,-0.18559598681597392,-0.07642214002820308,-0.6098240133326048,0.07396387278734359,-3.227222706383765,2.525878820817881,-2.44513297499607,3.4040796398484727,1.6267547663349065,-0.3522306252470058,1.2924365039121237,-1.1117687681956017,0.4280597009649412,1.2815949597950858,0.5094284140036311,-0.7391569653828701
1.3702849001214399,3.0321014619535793,-0.5677206764818163,1.436806337145075,1.0097699915961222,1.1809429368493294,0.1061268373293513,0.4937875429462522,0.21655592872460055,-0.8494342379763435,0.08032655467656288,-0.3257622265268738,0.07817690625676894,-0.4005606376514252,-0.7648235740310096,-0.41143771822044045,-1.0008656633634627,-0.7023242610116898,-0.349693322983642
-1.008421933346966,-0.15107093011346978,-0.5941434037738074,1.24033251547813,-0.18197547613646758,0.33206834082353065,-1.9175231735974236,0.05038828150371566,-0.9014045534292755,-0.47934809877943396,-0.011298624226977645,0.017600182063554546,-0.34458675803514077,0.2231772292378067,-0.06168581774176219,-0.6894053017055286,-0.7177825188600712,1.4842364791633915,-0.5902531387511174
1.6589709063048368,3.6064457896943716,-0.7282281192502634,1.924864868134365,1.5402287639003778,1.1733944138652046,-1.4710527704227832,0.8968478230095874,-0.6929385834710873,-1.5326336332569028,0.5003623482523599,-0.05441267277096377,-0.267325186478685,0.05716557646041968,-0.9984996354476522,-0.5568492295613167,-1.5825718048099924,0.47186407982131595,-0.9089962616010799
