PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
-0.005236716174849635,-1.8950138673239012,-2.478665689715824,1.4125879738790976,-0.1167300893948653,0.9187191013775872,0.5254729914571232,0.6255615092321757,-1.484008705459917,-0.005985312712969169,1.4089196493626186,0.46853580573684256,-0.11564847815178679,-0.10420121186664492,0.6565905141128712,-0.3060775759252629,-0.7698920976980428,0.29899610569232343,-0.5887726493122387,-0.8002699471152408
-1.5032716419571328,-0.5361099450806135,0.1812372876723295,-0.45928344597696147,-0.34043646511417897,-0.29403607266769644,-0.4782793763159339,0.33486561151926314,-0.28194667077145297,0.3078167414558679,-0.26291970537782144,-0.18727450800176665,0.1633217969455014,0.07889553866647515,-0.12493818761516967,-0.02895842651903858,-0.06601026656481163,-0.36484980439614384,1.0268655987254551,0.02912321385082598
1.9794220924583523,0.6027491978790515,-0.40100059039861524,0.3738708317425929,-0.6968271992045464,-2.4282122549134084,1.1100804743453823,1.2079852594231106,0.26542866415562055,-0.8167672808467639,0.3543754719153689,-0.40753927217392905,-0.20884630237635693,-0.2535769989697301,-0.7886836173415716,-0.46097151635500966,0.1289758194862397,-0.08851270788070748,-0.5356407193056616,1.5019127807819306
-1.3325178010478076,-0.601525826754742,-0.12257603897852563,-0.4004129641856086,0.17565075889601556,-1.8064207440489692,-0.5256218209605121,-0.39122555024037803,-0.263593732358675,0.14470794346678606,0.09029346591990739,-0.14319590057137688,0.05558155576906154,-0.06113873706572933,-0.1326566558926681,-0.16492284845371666,0.17791267150482248,-0.2199851818721043,0.7945866146236154,0.13952950565043618
1.9794220924583523,0.6027491978790515,-0.40100059039861524,0.3738708317425929,-0.6968271992045464,-2.4282122549134084,1.1100804743453823,1.2079852594231106,0.26542866415562055,-0.8167672808467639,0.3543754719153689,-0.40753927217392905,-0.20884630237635693,-0.2535769989697301,-0.7886836173415716,-0.46097151635500966,0.1289758194862397,-0.08851270788070748,-0.5356407193056616,1.5019127807819306
1.8274524118114408,-1.072222641363886,2.437781644593293,2.763411162443958,-1.5762361701208678,0.9097571874181094,0.0014263407326944538,2.1473979914923143,1.4882532999173428,-0.49749595627961435,-0.23973038849130093,-0.9951674150317406,-0.0880191037191976,0.1315083856151875,-1.6282708822348568,-0.4155563143326751,-0.9164785536427122,-0.38655270865845365,0.5392620463159874,0.3467487790737047
-0.3225430123199553,-1.524634925553193,-2.891927276896296,1.9854088182530834,0.36373892097649335,1.3584007065435044,1.291767095958664,0.41598854416440934,-1.265823948875816,-0.02116212253692986,1.7875026168746304,0.32340376772812485,-0.13016171507975305,-0.15067456591497688,0.6317287207152757,-0.9916928828623466,0.5722557380767769,-0.36505389813186767,-0.5447873973535666,0.024238695210987284
-2.5685602977792863,0.24225736925356953,0.25558546052623704,-1.4100786461635253,-0.9210616084973636,1.6316973542624824,-0.4759324045233561,0.11753235769840836,0.6117734609029362,0.9973935987187273,-0.8085850115861288,0.11773263667846345,0.863593813424798,0.5582731763922641,0.1591664213536889,-0.24788175858570258,0.29612988383335276,0.27426094906771875,-0.42436671352613775,-0.3585516086642203
-0.5980182864663998,-1.7876013351869087,-2.8874795749133297,2.2506150926476387,0.4954572828865306,0.9475299783208431,2.1854699243867395,-1.1818318385685425,-0.43291891089880397,-0.7900890323611308,-0.041849103954846645,-0.04565244540224696,-0.6924439203065273,-0.7376830192838292,-0.4773237807035405,2.6197052085269443,-1.3547042026786,3.3521489567623632,-0.05442603418710725,-0.4274439908446715
-1.5450397667502302,-0.7201539526310601,-0.06130593229860657,-0.19179288067756395,0.1914118844043337,-1.7410827848077213,-0.45691747800680377,-0.3523184835632053,-0.1014855516027091,0.18736905130140669,0.05169965721323271,-0.3162109918913841,-0.07899165660697233,-0.02597114462763664,-0.34296603307368007,0.07845826312910398,0.19682595704743822,-0.4504646184781189,0.5877688512241679,0.35541338959790053
0.6658876972184443,2.262149224196298,0.39339624404756934,-0.1721016060419556,0.20972617565699006,0.4257929622757984,0.3919453488334392,-0.41951036190047325,0.9703936056540762,-1.2134171252262322,0.5175305610148275,-1.2909394169409671,-0.1337274367732993,-0.35336055324686105,-1.2538546132867778,-0.45972593851611393,1.4883127416679178,-0.04437536217074146,0.42717964933720715,-2.396465199104601
0.0230270330893215,-1.9074169207247953,-2.4955190432930014,1.5707041667163633,-0.07592470939699636,0.837679943222116,0.5419088593342721,0.6193078074254926,-1.4846345390966447,-0.030220356364856628,1.4106119528183847,0.4849811417132448,-0.11267027656751367,-0.1184590232254646,0.6627085488635002,-0.42368054679185224,-0.7828948994737803,0.27654504670085267,-0.7083644232592581,-0.9363211665654811
-0.09795892866339835,-1.8077110751441872,-2.493406727126524,1.406366875161298,-0.41311715298558577,0.9087607270335477,0.5656679010442791,0.8189146592763576,-1.2783993611601074,0.1092861717384233,1.2214984165370593,0.43557063518032446,-0.0178101376989272,0.0027754211585512343,0.59645858372362,-0.20542646203547898,-0.7271802154508571,0.17326063515287987,-0.6399680903036281,-0.38659050846270077
4.827861714997805,-3.8349295063043742,2.704432513635259,-1.977345674750571,1.4903566918456965,1.519106862483536,-0.09427980440460322,-0.516064103311805,-0.8735102717420056,-0.6334207699956358,-0.39005839523887254,-0.05119261058238048,-0.21134852326327758,-0.2511977865972983,0.20067242529027776,-0.14551903652956014,0.4850501055626773,0.2569591059048747,-0.2214150167867207,-0.2154222966776465
-0.3148307406157605,-1.248596402343438,0.8418052232609089,-1.7642762031578334,1.1283791793986875,0.871566385379323,-0.057196463961188077,-0.7980753043064507,-1.084453878190272,-0.8912312938425712,-0.859360660391658,-0.41267331295343507,-0.30999306963682177,-0.267161062336829,0.035727986100840055,-0.4865422216049815,0.7227856219966676,-0.5493889890907496,-1.3872854516397326,-1.3262173262074608
4.651693555787908,-3.762597461976183,2.591260196361291,-1.7104584141621684,1.4875135480257005,1.3241556594683919,-0.10150358804493755,-0.37486002702724236,-0.7706781839052336,-0.5735322494285104,-0.3584481517074299,-0.02197597156103939,-0.18261028624081724,-0.23003386510370982,0.1909672043604374,-0.24420568464561154,0.3550545082667198,0.2592168525428792,-0.1494587084038959,-0.2006127427278322
-1.0259992488315068,-0.9484706655094258,0.2810117005153179,-0.08313667645996857,0.2825174656384491,-0.6418739801609223,-0.516467488669852,0.1738235952329545,-0.3586710230839412,-0.05795503539809348,-0.018293619121040813,-0.1333387924790833,-0.03445435267258452,-0.09649677376553938,-0.09630893987647429,-0.38765230464928174,-0.2812114083778152,-0.3061680204745773,0.8061294850685143,-0.25753908326467545
2.369374930186203,-1.3899816042673778,2.4503106158856696,3.0638761236516485,-0.8182153791613919,0.7013554716492937,-0.2538020747851925,1.9670025659429513,1.7000165223281951,-1.2155498845043557,-0.54891845095391,-0.9113120937341582,-0.09740935317700564,-0.09703237526584858,-1.6805973761488315,-1.1819070461669472,-0.9055337185375751,0.6050943232430933,0.9183501094334005,0.17428390134001914
-1.5404592988671533,-1.2716208113468486,-0.27156892234783125,0.8674427306309609,0.7161061499352817,-1.9773199472342233,1.7194512354069913,-1.2242891248305274,0.8514634888256888,0.2206062302909567,-0.8553123473763802,-0.6845510032110572,-0.5253029424373449,-0.33877995440689407,-1.171970923428262,2.096229462555717,-0.5997176105147818,0.7339460039826474,-0.8574280203933868,-0.01589624970466682
-2.022436416869049,0.602504819502528,0.36638469656836126,-1.2562516114675186,-0.13494672312938216,0.5302949794768281,-1.3620219186001845,-1.0280093999589217,-0.48138311696052943,-0.16988347233848292,-0.4865672062709996,0.5382783639800033,0.24469704462857583,0.0011976616529188117,0.6024460239626045,-0.2566033659628131,-0.1994733917274235,1.2394937276631854,1.3562175502215474,0.6823293227603003
-1.262445627295355,-0.6031674896186623,0.17676047171335785,-0.44790185777323627,0.44964530956098914,-0.0943867241322213,-0.44562708727872397,-0.21060815742464603,-0.17383171345688608,0.14156511568431085,-0.024900201585649304,0.056985532322777865,0.10270442232521745,0.10574784810744546,0.15587840592374863,-0.48061810339125555,-0.34366971407563585,-0.3905056672382354,-0.11593195976195059,-1.0043744990880026
1.97437988964421,-0.8609174166220426,2.0406192296887427,2.630005375240319,-1.2408717976531083,0.1356414489889859,-0.2676115235544582,1.8291675015756441,1.4331507322580033,-0.8049595804802144,-0.34634169755114513,-0.7744247907156592,0.11767495967154804,0.03631753420524436,-1.4498443382226944,-1.0489294052780416,-0.733367629527825,0.30933310758092475,0.9421093688049119,0.13002557858191033
-1.959985325336552,-0.5434975789786737,-0.1065457267571379,0.07998755372940085,0.5926707217975135,-1.4567737452892935,-0.14711255829193556,-0.5124104350079732,0.15721634513230623,0.39205095038754884,0.12468989362519954,-0.2624957807372323,-0.14114963318570486,0.07840600129429041,-0.2687215942172305,-0.09507354051498468,0.03802538979688627,-0.8458200577168226,-0.7711269357837685,-0.5273971587709239
-0.4451301799759001,-1.6572851245413656,-2.658056831119555,1.4930177063940686,-0.30730413916894167,0.8483993536967339,0.4869883734324282,0.6474096358840165,-1.46150786818,0.0745706334385539,1.4199910632058517,0.3835829240615449,-0.11446232136772576,-0.06151993420963721,0.5567931684230768,-0.12605908762012108,-0.7144001792601594,0.11720871986428764,-0.6059565633692702,-0.7201811469201072
-1.0490531877121712,-0.12414001609862453,-0.25236647568045123,-1.2120647920292966,0.0983932148991256,-1.6902770326351304,-1.0758813108411156,-0.6789239247541266,-0.6613204810338149,-0.20889251428552164,0.10475254040858854,0.18730395283951623,0.32034850061513653,-0.20529158042543477,0.2681114200668321,-0.45852510057762397,0.3075063802551307,0.7928096733905462,2.178343586042486,0.06032938981621077
2.1626830475989722,0.6181007696998075,0.2404951218349793,-0.1390636587054836,-0.6117391804147173,-3.5742562616816196,3.0784086052722763,5.732423703389536,-0.42172436506686417,2.27804068767593,-2.7797483843773656,5.105907215228103,-2.2485300921443345,0.8162374769204367,0.6484081634609075,0.3636250230508351,3.5422786343960295,2.1413728816045863,0.6015117503862454,-1.5135762212600439
-1.4295855932255974,-1.149647742926661,-0.1639669459765427,0.2501106953253833,0.3987959229032664,-2.0635573684479276,0.1478083972585887,0.07968082239506834,0.12927022279917702,0.5050600663848225,0.11324392129584969,-0.38911375045113034,-0.10894442487352456,0.08184207413769891,-0.4606778405628238,-0.18489353671768885,-0.05062126184651253,-1.2226849444477859,-0.7673390782748314,-0.09594423114699302
2.326974023525331,-1.1599666369836645,1.8952332717453284,3.040803766264003,-0.7245106292120639,0.35339951772633665,-0.07843307232820115,2.568763214881357,1.474687963736279,-1.2550374387683914,-0.7098791329223844,-0.7437866628679972,0.1469181951113322,-0.0354491509576062,-1.4468153536405421,-1.845847507911198,-1.2783605916176315,0.4910445902905675,0.8914102726734916,-0.39246783805215557
